"","Event","time","n.risk","n.event","n.censor","surv","std.err","lower","upper"
"29","Amplified",41.3,45,1,0,0.779187125571033,0.069608851464202,0.67981478610334,0.893085277146879
"30","Amplified",41.36666667,44,1,0,0.7614783272626,0.0733071171741256,0.65956623672211,0.87913724294373
"31","Amplified",44.38,43,0,1,0.7614783272626,0.0733071171741256,0.65956623672211,0.87913724294373
"32","Amplified",44.8,42,0,1,0.7614783272626,0.0733071171741256,0.65956623672211,0.87913724294373
"33","Amplified",45.93333333,41,1,0,0.742905685134244,0.0773543116183058,0.638395140387427,0.864525467204904
"34","Amplified",46.06666667,40,1,0,0.724333043005888,0.0813923532462823,0.617528492901581,0.849609958440876
"35","Amplified",46.1,39,1,0,0.705760400877532,0.0854369884747009,0.596943449235218,0.834413618383717
"36","Amplified",49.53333333,38,1,0,0.687187758749176,0.0895026064032159,0.576621269439669,0.818955249836
"37","Amplified",49.9,37,0,1,0.687187758749176,0.0895026064032159,0.576621269439669,0.818955249836
"38","Amplified",50.2,36,0,1,0.687187758749176,0.0895026064032159,0.576621269439669,0.818955249836
"39","Amplified",51.5,35,1,0,0.667553822784913,0.0940800334152936,0.555143446909718,0.802726049988344
"40","Amplified",52.3,34,1,0,0.647919886820651,0.0987031827479272,0.533955431525447,0.786208276856303
"41","Amplified",58.5,33,0,1,0.647919886820651,0.0987031827479272,0.533955431525447,0.786208276856303
"42","Amplified",61.89,32,1,0,0.627672390357506,0.103684052779103,0.512244141229393,0.769111050585304
"43","Amplified",62.9,31,1,0,0.60742489389436,0.108745811955698,0.490826478580414,0.751721876924222
"44","Amplified",64.7,30,0,1,0.60742489389436,0.108745811955698,0.490826478580414,0.751721876924222
"45","Amplified",66.72,29,0,1,0.60742489389436,0.108745811955698,0.490826478580414,0.751721876924222
"46","Amplified",68.7,28,1,0,0.585731147683848,0.114666485690699,0.467836422273859,0.733335330540397
"47","Amplified",72.6,27,1,0,0.564037401473335,0.120718285131776,0.445197085478029,0.714600792858273
"48","Amplified",77.4,26,0,1,0.564037401473335,0.120718285131776,0.445197085478029,0.714600792858273
"49","Amplified",82.63333333,25,0,1,0.564037401473335,0.120718285131776,0.445197085478029,0.714600792858273
"50","Amplified",83.4,24,1,0,0.540535843078612,0.12800194751665,0.420599780950465,0.694672253495817
"51","Amplified",85.73333333,23,1,0,0.51703428468389,0.135501967340093,0.396442182653735,0.67430879768935
"52","Amplified",87.19,22,0,1,0.51703428468389,0.135501967340093,0.396442182653735,0.67430879768935
"53","Amplified",87.7,21,1,0,0.492413604460848,0.144019913671645,0.371312928064282,0.653010276593836
"54","Amplified",87.8,20,0,1,0.492413604460848,0.144019913671645,0.371312928064282,0.653010276593836
"55","Amplified",99.05,19,0,1,0.492413604460848,0.144019913671645,0.371312928064282,0.653010276593836
"56","Amplified",105,18,1,0,0.465057293101912,0.15495066760165,0.343251316861108,0.630087272046188
"57","Amplified",109.7666667,17,0,1,0.465057293101912,0.15495066760165,0.343251316861108,0.630087272046188
"58","Amplified",110.4,16,0,1,0.465057293101912,0.15495066760165,0.343251316861108,0.630087272046188
"59","Amplified",117.9,15,1,0,0.434053473561784,0.169621974260713,0.311286832132006,0.605237351739812
"60","Amplified",125.6,14,1,0,0.403049654021657,0.185111100819501,0.280408838185627,0.579329184693665
"61","Amplified",129.99,13,0,1,0.403049654021657,0.185111100819501,0.280408838185627,0.579329184693665
"62","Amplified",140.7,12,0,1,0.403049654021657,0.185111100819501,0.280408838185627,0.579329184693665
"63","Amplified",144.6666667,11,1,0,0.366408776383324,0.208223506688165,0.243627157029535,0.551069072297426
"64","Amplified",148.8,10,1,0,0.329767898744992,0.233384103675952,0.208713945385492,0.52103306677392
"65","Amplified",154.7666667,9,0,1,0.329767898744992,0.233384103675952,0.208713945385492,0.52103306677392
"66","Amplified",185.7666667,8,0,1,0.329767898744992,0.233384103675952,0.208713945385492,0.52103306677392
"67","Amplified",186.2,7,0,1,0.329767898744992,0.233384103675952,0.208713945385492,0.52103306677392
"68","Amplified",186.4333333,6,0,1,0.329767898744992,0.233384103675952,0.208713945385492,0.52103306677392
"69","Amplified",190.9666667,5,1,0,0.263814318995994,0.323215314997027,0.14001578159102,0.497072502231304
"70","Amplified",198.6,4,1,0,0.197860739246995,0.433360673321843,0.0846218184002522,0.462633312252845
"71","Amplified",225.5,3,0,1,0.197860739246995,0.433360673321843,0.0846218184002522,0.462633312252845
"72","Amplified",227.9333333,2,0,1,0.197860739246995,0.433360673321843,0.0846218184002522,0.462633312252845
"73","Amplified",246.6,1,1,0,0,Inf,NA,NA
"74","Diploid",0,4802,0,13,1,0,1,1
"75","Diploid",0.03,4789,0,2,1,0,1,1
"76","Diploid",0.1,4787,1,0,0.999791100898266,0.000208920924570353,0.999381792756925,1
"77","Diploid",0.132,4786,0,1,0.999791100898266,0.000208920924570353,0.999381792756925,1
"78","Diploid",0.16,4785,0,3,0.999791100898266,0.000208920924570353,0.999381792756925,1
"79","Diploid",0.23,4782,0,1,0.999791100898266,0.000208920924570353,0.999381792756925,1
"80","Diploid",0.26,4781,0,1,0.999791100898266,0.000208920924570353,0.999381792756925,1
"81","Diploid",0.3,4780,0,1,0.999791100898266,0.000208920924570353,0.999381792756925,1
"82","Diploid",0.33,4779,0,14,0.999791100898266,0.000208920924570353,0.999381792756925,1
"83","Diploid",0.36,4765,0,1,0.999791100898266,0.000208920924570353,0.999381792756925,1
"84","Diploid",0.427,4764,1,0,0.999581237107146,0.000296172957998567,0.999001160243461,1
"85","Diploid",0.62,4763,0,1,0.999581237107146,0.000296172957998567,0.999001160243461,1
"86","Diploid",0.69,4762,0,1,0.999581237107146,0.000296172957998567,0.999001160243461,1
"87","Diploid",0.7,4761,0,3,0.999581237107146,0.000296172957998567,0.999001160243461,1
"88","Diploid",0.723,4758,1,0,0.999371152778203,0.000363180560983911,0.998660032710396,1
"89","Diploid",0.766666667,4757,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"90","Diploid",0.79,4756,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"91","Diploid",0.8,4755,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"92","Diploid",0.9,4754,0,4,0.999371152778203,0.000363180560983911,0.998660032710396,1
"93","Diploid",0.99,4750,0,3,0.999371152778203,0.000363180560983911,0.998660032710396,1
"94","Diploid",1,4747,0,3,0.999371152778203,0.000363180560983911,0.998660032710396,1
"95","Diploid",1.02,4744,0,4,0.999371152778203,0.000363180560983911,0.998660032710396,1
"96","Diploid",1.1,4740,0,2,0.999371152778203,0.000363180560983911,0.998660032710396,1
"97","Diploid",1.12,4738,0,2,0.999371152778203,0.000363180560983911,0.998660032710396,1
"98","Diploid",1.2,4736,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"99","Diploid",1.233333333,4735,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"100","Diploid",1.266666667,4734,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"101","Diploid",1.3,4733,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"102","Diploid",1.31,4732,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"103","Diploid",1.4,4731,0,3,0.999371152778203,0.000363180560983911,0.998660032710396,1
"104","Diploid",1.433333333,4728,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"105","Diploid",1.6,4727,0,4,0.999371152778203,0.000363180560983911,0.998660032710396,1
"106","Diploid",1.61,4723,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"107","Diploid",1.68,4722,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"108","Diploid",1.7,4721,0,2,0.999371152778203,0.000363180560983911,0.998660032710396,1
"109","Diploid",1.71,4719,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"110","Diploid",1.766666667,4718,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"111","Diploid",1.77,4717,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"112","Diploid",1.8,4716,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"113","Diploid",1.94,4715,0,1,0.999371152778203,0.000363180560983911,0.998660032710396,1
"114","Diploid",2,4714,1,2,0.999159152109392,0.000420607336163837,0.998335809471318,0.999983173770589
"115","Diploid",2.1,4711,0,2,0.999159152109392,0.000420607336163837,0.998335809471318,0.999983173770589
"116","Diploid",2.3,4709,1,2,0.998946971359315,0.000471186361538854,0.99802486139502,0.999869933293155
"117","Diploid",2.4,4706,0,1,0.998946971359315,0.000471186361538854,0.99802486139502,0.999869933293155
"118","Diploid",2.5,4705,0,4,0.998946971359315,0.000471186361538854,0.99802486139502,0.999869933293155
"119","Diploid",2.533333333,4701,1,1,0.998734474662579,0.000516987727340021,0.997722992207335,0.999746982549495
"120","Diploid",2.56,4699,0,3,0.998734474662579,0.000516987727340021,0.997722992207335,0.999746982549495
"121","Diploid",2.6,4696,0,1,0.998734474662579,0.000516987727340021,0.997722992207335,0.999746982549495
"122","Diploid",2.63,4695,0,1,0.998734474662579,0.000516987727340021,0.997722992207335,0.999746982549495
"123","Diploid",2.7,4694,0,2,0.998734474662579,0.000516987727340021,0.997722992207335,0.999746982549495
"124","Diploid",2.76,4692,0,1,0.998734474662579,0.000516987727340021,0.997722992207335,0.999746982549495
"125","Diploid",2.8,4691,0,3,0.998734474662579,0.000516987727340021,0.997722992207335,0.999746982549495
"126","Diploid",2.827,4688,1,0,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"127","Diploid",2.866666667,4687,0,1,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"128","Diploid",2.9,4686,0,2,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"129","Diploid",2.96,4684,0,1,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"130","Diploid",3,4683,0,2,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"131","Diploid",3.02,4681,0,1,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"132","Diploid",3.1,4680,0,3,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"133","Diploid",3.2,4677,0,6,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"134","Diploid",3.22,4671,0,1,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"135","Diploid",3.3,4670,0,4,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"136","Diploid",3.366666667,4666,0,1,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"137","Diploid",3.4,4665,0,5,0.998521434032318,0.000559274013207414,0.99742749752184,0.999616570326331
"138","Diploid",3.5,4660,1,6,0.998307159046474,0.00059903852151806,0.997135740485506,0.999479953770575
"139","Diploid",3.6,4653,0,5,0.998307159046474,0.00059903852151806,0.997135740485506,0.999479953770575
"140","Diploid",3.7,4648,0,4,0.998307159046474,0.00059903852151806,0.997135740485506,0.999479953770575
"141","Diploid",3.766666667,4644,0,1,0.998307159046474,0.00059903852151806,0.997135740485506,0.999479953770575
"142","Diploid",3.8,4643,0,3,0.998307159046474,0.00059903852151806,0.997135740485506,0.999479953770575
"143","Diploid",3.81,4640,1,0,0.998092006641507,0.00063663556610379,0.996847381294449,0.999338185979961
"144","Diploid",3.88,4639,0,1,0.998092006641507,0.00063663556610379,0.996847381294449,0.999338185979961
"145","Diploid",3.9,4638,0,2,0.998092006641507,0.00063663556610379,0.996847381294449,0.999338185979961
"146","Diploid",4,4636,0,1,0.998092006641507,0.00063663556610379,0.996847381294449,0.999338185979961
"147","Diploid",4.1,4635,0,4,0.998092006641507,0.00063663556610379,0.996847381294449,0.999338185979961
"148","Diploid",4.166666667,4631,1,0,0.9978764825632,0.000672267288258077,0.996562526715716,0.999192170845852
"149","Diploid",4.2,4630,0,2,0.9978764825632,0.000672267288258077,0.996562526715716,0.999192170845852
"150","Diploid",4.3,4628,0,7,0.9978764825632,0.000672267288258077,0.996562526715716,0.999192170845852
"151","Diploid",4.34,4621,0,1,0.9978764825632,0.000672267288258077,0.996562526715716,0.999192170845852
"152","Diploid",4.4,4620,0,5,0.9978764825632,0.000672267288258077,0.996562526715716,0.999192170845852
"153","Diploid",4.433333333,4615,1,0,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"154","Diploid",4.5,4614,0,7,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"155","Diploid",4.6,4607,0,1,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"156","Diploid",4.7,4606,0,6,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"157","Diploid",4.8,4600,0,7,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"158","Diploid",4.866666667,4593,0,1,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"159","Diploid",4.89,4592,0,1,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"160","Diploid",4.9,4591,0,2,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"161","Diploid",5,4589,0,3,0.997660257973262,0.00070633260748959,0.996280066188534,0.999042361800022
"162","Diploid",5.066666667,4586,1,0,0.997442713215745,0.00073923209067624,0.995998596533541,0.998888923749284
"163","Diploid",5.1,4585,0,2,0.997442713215745,0.00073923209067624,0.995998596533541,0.998888923749284
"164","Diploid",5.19,4583,1,0,0.997225073522702,0.000770768905219175,0.995719723588817,0.998732699276147
"165","Diploid",5.2,4582,0,2,0.997225073522702,0.000770768905219175,0.995719723588817,0.998732699276147
"166","Diploid",5.26,4580,1,1,0.997007338790492,0.000801104074987645,0.995443130868424,0.998574004659525
"167","Diploid",5.3,4578,0,3,0.997007338790492,0.000801104074987645,0.995443130868424,0.998574004659525
"168","Diploid",5.32,4575,0,1,0.997007338790492,0.000801104074987645,0.995443130868424,0.998574004659525
"169","Diploid",5.35,4574,0,1,0.997007338790492,0.000801104074987645,0.995443130868424,0.998574004659525
"170","Diploid",5.4,4573,0,11,0.997007338790492,0.000801104074987645,0.995443130868424,0.998574004659525
"171","Diploid",5.433333333,4562,0,1,0.997007338790492,0.000801104074987645,0.995443130868424,0.998574004659525
"172","Diploid",5.5,4561,1,6,0.996788744767516,0.000830571439054805,0.995167402272759,0.998412728779147
"173","Diploid",5.58,4554,0,2,0.996788744767516,0.000830571439054805,0.995167402272759,0.998412728779147
"174","Diploid",5.6,4552,0,4,0.996788744767516,0.000830571439054805,0.995167402272759,0.998412728779147
"175","Diploid",5.65,4548,1,1,0.996569573979309,0.00085918879493597,0.994892783886998,0.998249190129924
"176","Diploid",5.7,4546,0,4,0.996569573979309,0.00085918879493597,0.994892783886998,0.998249190129924
"177","Diploid",5.72,4542,1,0,0.996350161919868,0.000886955304375994,0.99461961097865,0.998083723868036
"178","Diploid",5.8,4541,1,4,0.996130749860428,0.000913890254522988,0.994348085469282,0.997916610207173
"179","Diploid",5.833333333,4536,1,0,0.995911144315926,0.00094011067876908,0.994077784877561,0.997747884985499
"180","Diploid",5.85,4535,0,1,0.995911144315926,0.00094011067876908,0.994077784877561,0.997747884985499
"181","Diploid",5.9,4534,0,11,0.995911144315926,0.00094011067876908,0.994077784877561,0.997747884985499
"182","Diploid",6.1,4523,1,9,0.99569095613456,0.00096576428645292,0.993808031967348,0.997577447794995
"183","Diploid",6.11,4513,0,1,0.99569095613456,0.00096576428645292,0.993808031967348,0.997577447794995
"184","Diploid",6.14,4512,0,1,0.99569095613456,0.00096576428645292,0.993808031967348,0.997577447794995
"185","Diploid",6.2,4511,0,4,0.99569095613456,0.00096576428645292,0.993808031967348,0.997577447794995
"186","Diploid",6.266666667,4507,1,0,0.995470035132533,0.000990929372341313,0.993538523569724,0.997405301695102
"187","Diploid",6.3,4506,0,9,0.995470035132533,0.000990929372341313,0.993538523569724,0.997405301695102
"188","Diploid",6.4,4497,0,11,0.995470035132533,0.000990929372341313,0.993538523569724,0.997405301695102
"189","Diploid",6.44,4486,0,1,0.995470035132533,0.000990929372341313,0.993538523569724,0.997405301695102
"190","Diploid",6.47,4485,1,0,0.995248079717788,0.00101570945424672,0.99326875649922,0.997231347206603
"191","Diploid",6.5,4484,1,3,0.995026124303043,0.00103990987762587,0.993000141445295,0.997056240701531
"192","Diploid",6.57,4480,0,1,0.995026124303043,0.00103990987762587,0.993000141445295,0.997056240701531
"193","Diploid",6.6,4479,0,9,0.995026124303043,0.00103990987762587,0.993000141445295,0.997056240701531
"194","Diploid",6.7,4470,0,5,0.995026124303043,0.00103990987762587,0.993000141445295,0.997056240701531
"195","Diploid",6.8,4465,0,7,0.995026124303043,0.00103990987762587,0.993000141445295,0.997056240701531
"196","Diploid",6.833333333,4458,1,0,0.994802924185433,0.00106383336935028,0.992730846358907,0.99687932695717
"197","Diploid",6.9,4457,1,4,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"198","Diploid",7,4452,0,10,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"199","Diploid",7.03,4442,0,1,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"200","Diploid",7.06,4441,0,1,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"201","Diploid",7.1,4440,0,6,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"202","Diploid",7.13,4434,0,1,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"203","Diploid",7.16,4433,0,1,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"204","Diploid",7.2,4432,0,2,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"205","Diploid",7.29,4430,0,1,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"206","Diploid",7.3,4429,0,4,0.994579724067824,0.00108724096278988,0.992462577863022,0.996701386622313
"207","Diploid",7.36,4425,1,1,0.994354960288374,0.00111048428534799,0.992193091082133,0.996521539947153
"208","Diploid",7.39,4423,0,1,0.994354960288374,0.00111048428534799,0.992193091082133,0.996521539947153
"209","Diploid",7.4,4422,0,3,0.994354960288374,0.00111048428534799,0.992193091082133,0.996521539947153
"210","Diploid",7.46,4419,1,1,0.994129942193717,0.00113331223035289,0.991924180593845,0.996340608789687
"211","Diploid",7.5,4417,0,7,0.994129942193717,0.00113331223035289,0.991924180593845,0.996340608789687
"212","Diploid",7.59,4410,0,1,0.994129942193717,0.00113331223035289,0.991924180593845,0.996340608789687
"213","Diploid",7.6,4409,0,4,0.994129942193717,0.00113331223035289,0.991924180593845,0.996340608789687
"214","Diploid",7.7,4405,0,4,0.994129942193717,0.00113331223035289,0.991924180593845,0.996340608789687
"215","Diploid",7.8,4401,1,3,0.99390405490851,0.00115587099946451,0.99165494813113,0.996158262735712
"216","Diploid",7.85,4397,1,0,0.993678013504165,0.00117803774720695,0.991386345502348,0.995974978877944
"217","Diploid",7.866666667,4396,1,0,0.993451972099819,0.00119980483538933,0.991118540701798,0.99579089719195
"218","Diploid",7.9,4395,0,1,0.993451972099819,0.00119980483538933,0.991118540701798,0.99579089719195
"219","Diploid",7.95,4394,0,2,0.993451972099819,0.00119980483538933,0.991118540701798,0.99579089719195
"220","Diploid",7.98,4392,0,1,0.993451972099819,0.00119980483538933,0.991118540701798,0.99579089719195
"221","Diploid",8,4391,0,4,0.993451972099819,0.00119980483538933,0.991118540701798,0.99579089719195
"222","Diploid",8.066666667,4387,1,0,0.993225518493231,0.00122127104359503,0.990850930048864,0.995605797672813
"223","Diploid",8.1,4386,0,4,0.993225518493231,0.00122127104359503,0.990850930048864,0.995605797672813
"224","Diploid",8.2,4382,0,3,0.993225518493231,0.00122127104359503,0.990850930048864,0.995605797672813
"225","Diploid",8.21,4379,0,1,0.993225518493231,0.00122127104359503,0.990850930048864,0.995605797672813
"226","Diploid",8.28,4378,0,1,0.993225518493231,0.00122127104359503,0.990850930048864,0.995605797672813
"227","Diploid",8.3,4377,0,3,0.993225518493231,0.00122127104359503,0.990850930048864,0.995605797672813
"228","Diploid",8.38,4374,1,0,0.992998443614746,0.00124249092715875,0.990583198639983,0.995419577452047
"229","Diploid",8.4,4373,0,1,0.992998443614746,0.00124249092715875,0.990583198639983,0.995419577452047
"230","Diploid",8.48,4372,0,1,0.992998443614746,0.00124249092715875,0.990583198639983,0.995419577452047
"231","Diploid",8.5,4371,0,2,0.992998443614746,0.00124249092715875,0.990583198639983,0.995419577452047
"232","Diploid",8.51,4369,0,1,0.992998443614746,0.00124249092715875,0.990583198639983,0.995419577452047
"233","Diploid",8.6,4368,0,2,0.992998443614746,0.00124249092715875,0.990583198639983,0.995419577452047
"234","Diploid",8.7,4366,0,5,0.992998443614746,0.00124249092715875,0.990583198639983,0.995419577452047
"235","Diploid",8.74,4361,1,1,0.992770743902842,0.00126347799389256,0.990315316392325,0.9952322594988
"236","Diploid",8.8,4359,0,2,0.992770743902842,0.00126347799389256,0.990315316392325,0.9952322594988
"237","Diploid",8.9,4357,0,7,0.992770743902842,0.00126347799389256,0.990315316392325,0.9952322594988
"238","Diploid",8.97,4350,0,2,0.992770743902842,0.00126347799389256,0.990315316392325,0.9952322594988
"239","Diploid",9,4348,0,1,0.992770743902842,0.00126347799389256,0.990315316392325,0.9952322594988
"240","Diploid",9.03,4347,0,1,0.992770743902842,0.00126347799389256,0.990315316392325,0.9952322594988
"241","Diploid",9.066666667,4346,1,0,0.992542310689795,0.00128426371521125,0.990047113551406,0.995043796426649
"242","Diploid",9.1,4345,0,3,0.992542310689795,0.00128426371521125,0.990047113551406,0.995043796426649
"243","Diploid",9.133333333,4342,1,0,0.992313719646338,0.00130475574976189,0.989779343224205,0.994854585458144
"244","Diploid",9.2,4341,1,2,0.992085128602881,0.00132494010877493,0.989512189517138,0.994664757869513
"245","Diploid",9.3,4338,0,3,0.992085128602881,0.00132494010877493,0.989512189517138,0.994664757869513
"246","Diploid",9.36,4335,0,1,0.992085128602881,0.00132494010877493,0.989512189517138,0.994664757869513
"247","Diploid",9.4,4334,0,2,0.992085128602881,0.00132494010877493,0.989512189517138,0.994664757869513
"248","Diploid",9.403,4332,1,0,0.9918561154153,0.00134490364728511,0.989245062510946,0.994474060036911
"249","Diploid",9.43,4331,0,1,0.9918561154153,0.00134490364728511,0.989245062510946,0.994474060036911
"250","Diploid",9.433333333,4330,1,0,0.991627049337836,0.00136459320078247,0.988978433227108,0.994282758795665
"251","Diploid",9.436,4329,1,0,0.991397983260373,0.0013840115749588,0.988712348550736,0.994090912946961
"252","Diploid",9.46,4328,0,1,0.991397983260373,0.0013840115749588,0.988712348550736,0.994090912946961
"253","Diploid",9.5,4327,0,1,0.991397983260373,0.0013840115749588,0.988712348550736,0.994090912946961
"254","Diploid",9.6,4326,1,1,0.991168811280886,0.00140318763421264,0.988446646525757,0.993898472830081
"255","Diploid",9.63,4324,0,2,0.991168811280886,0.00140318763421264,0.988446646525757,0.993898472830081
"256","Diploid",9.69,4322,1,0,0.990939480227837,0.0014221399446884,0.988181237802048,0.993705421546286
"257","Diploid",9.7,4321,1,1,0.990710149174787,0.00144085158770394,0.987916313431389,0.993511885909449
"258","Diploid",9.76,4319,0,1,0.990710149174787,0.00144085158770394,0.987916313431389,0.993511885909449
"259","Diploid",9.8,4318,0,1,0.990710149174787,0.00144085158770394,0.987916313431389,0.993511885909449
"260","Diploid",9.833333333,4317,1,0,0.990480658753389,0.00145935736055649,0.987651646765466,0.993317774113441
"261","Diploid",9.86,4316,0,1,0.990480658753389,0.00145935736055649,0.987651646765466,0.993317774113441
"262","Diploid",9.9,4315,1,0,0.990251115147653,0.00147764822732697,0.98738736086388,0.993123175278677
"263","Diploid",9.92,4314,1,1,0.990021571541916,0.00149572376211147,0.987123509250107,0.992928142156106
"264","Diploid",9.95,4312,0,2,0.990021571541916,0.00149572376211147,0.987123509250107,0.992928142156106
"265","Diploid",9.99,4310,1,4,0.989791868161048,0.00151361642382819,0.986859869504963,0.992732577897991
"266","Diploid",10,4305,0,1,0.989791868161048,0.00151361642382819,0.986859869504963,0.992732577897991
"267","Diploid",10.027,4304,1,0,0.989561897931456,0.00153134908897032,0.986596290372006,0.992536419803968
"268","Diploid",10.06666667,4303,1,0,0.989331927701865,0.00154888685466064,0.986333105143432,0.992339867805568
"269","Diploid",10.09,4302,0,1,0.989331927701865,0.00154888685466064,0.986333105143432,0.992339867805568
"270","Diploid",10.1,4301,0,3,0.989331927701865,0.00154888685466064,0.986333105143432,0.992339867805568
"271","Diploid",10.2,4298,0,1,0.989331927701865,0.00154888685466064,0.986333105143432,0.992339867805568
"272","Diploid",10.28,4297,0,2,0.989331927701865,0.00154888685466064,0.986333105143432,0.992339867805568
"273","Diploid",10.3,4295,0,1,0.989331927701865,0.00154888685466064,0.986333105143432,0.992339867805568
"274","Diploid",10.4,4294,1,4,0.989101529022847,0.00156630062780057,0.986069749341547,0.992142630243565
"275","Diploid",10.41,4289,0,2,0.989101529022847,0.00156630062780057,0.986069749341547,0.992142630243565
"276","Diploid",10.5,4287,1,4,0.988870807882418,0.00158357890373639,0.98580635070546,0.991944791167401
"277","Diploid",10.51,4282,1,1,0.988639871215467,0.001600710411587,0.985543037428232,0.991746436063793
"278","Diploid",10.58,4280,1,2,0.988408880591351,0.00161767626548552,0.985280006832096,0.991547690461086
"279","Diploid",10.6,4277,0,2,0.988408880591351,0.00161767626548552,0.985280006832096,0.991547690461086
"280","Diploid",10.61,4275,0,1,0.988408880591351,0.00161767626548552,0.985280006832096,0.991547690461086
"281","Diploid",10.63333333,4274,1,0,0.988177619739552,0.00163451295809391,0.985016972633961,0.991348408487777
"282","Diploid",10.7,4273,0,1,0.988177619739552,0.00163451295809391,0.985016972633961,0.991348408487777
"283","Diploid",10.71,4272,0,1,0.988177619739552,0.00163451295809391,0.985016972633961,0.991348408487777
"284","Diploid",10.78,4271,0,1,0.988177619739552,0.00163451295809391,0.985016972633961,0.991348408487777
"285","Diploid",10.8,4270,0,2,0.988177619739552,0.00163451295809391,0.985016972633961,0.991348408487777
"286","Diploid",10.83333333,4268,1,1,0.987946087963605,0.00165122463649509,0.98475392596152,0.99114859762512
"287","Diploid",10.86666667,4266,1,0,0.987714501913918,0.00166778430698199,0.984491134676707,0.990948422924526
"288","Diploid",10.9,4265,0,3,0.987714501913918,0.00166778430698199,0.984491134676707,0.990948422924526
"289","Diploid",10.91,4262,0,1,0.987714501913918,0.00166778430698199,0.984491134676707,0.990948422924526
"290","Diploid",10.97,4261,0,1,0.987714501913918,0.00166778430698199,0.984491134676707,0.990948422924526
"291","Diploid",11,4260,0,1,0.987714501913918,0.00166778430698199,0.984491134676707,0.990948422924526
"292","Diploid",11.04,4259,1,1,0.987482589610111,0.00168423484896862,0.984228244748464,0.990747694943768
"293","Diploid",11.06666667,4257,1,0,0.987250622828432,0.00170054149908793,0.983965593953152,0.990546618972057
"294","Diploid",11.07,4256,0,1,0.987250622828432,0.00170054149908793,0.983965593953152,0.990546618972057
"295","Diploid",11.1,4255,0,2,0.987250622828432,0.00170054149908793,0.983965593953152,0.990546618972057
"296","Diploid",11.14,4253,0,1,0.987250622828432,0.00170054149908793,0.983965593953152,0.990546618972057
"297","Diploid",11.2,4252,0,1,0.987250622828432,0.00170054149908793,0.983965593953152,0.990546618972057
"298","Diploid",11.27,4251,0,2,0.987250622828432,0.00170054149908793,0.983965593953152,0.990546618972057
"299","Diploid",11.3,4249,1,4,0.987018273893899,0.00171675385928732,0.983702759865054,0.990344962673618
"300","Diploid",11.33,4244,0,2,0.987018273893899,0.00171675385928732,0.983702759865054,0.990344962673618
"301","Diploid",11.4,4242,0,1,0.987018273893899,0.00171675385928732,0.983702759865054,0.990344962673618
"302","Diploid",11.43,4241,1,1,0.986785541454877,0.00173287491612086,0.98343973527037,0.99014273056263
