"","Event","time","n.risk","n.event","surv","std.err","lower","upper"
"618","WT",32.33,1443,0,0.921028223388031,0.00684202640113904,0.908759565459445,0.933462513650062
"619","WT",32.42,1442,0,0.921028223388031,0.00684202640113904,0.908759565459445,0.933462513650062
"620","WT",32.49,1441,0,0.921028223388031,0.00684202640113904,0.908759565459445,0.933462513650062
"621","WT",32.515,1440,1,0.920388620455122,0.00687720244656283,0.908065874773849,0.932878589754575
"622","WT",32.52,1439,0,0.920388620455122,0.00687720244656283,0.908065874773849,0.932878589754575
"623","WT",32.56,1438,2,0.919108525016381,0.00694726215873941,0.906678409411324,0.931709051400332
"624","WT",32.6,1436,1,0.91846847729701,0.00698210089564344,0.905985152564346,0.931123806389723
"625","WT",32.7,1435,0,0.91846847729701,0.00698210089564344,0.905985152564346,0.931123806389723
"626","WT",32.72,1434,0,0.91846847729701,0.00698210089564344,0.905985152564346,0.931123806389723
"627","WT",32.75,1432,0,0.91846847729701,0.00698210089564344,0.905985152564346,0.931123806389723
"628","WT",32.8,1431,1,0.917826640485482,0.00701700881080448,0.905290098761103,0.930536789408947
"629","WT",32.85,1430,0,0.917826640485482,0.00701700881080448,0.905290098761103,0.930536789408947
"630","WT",32.88,1429,0,0.917826640485482,0.00701700881080448,0.905290098761103,0.930536789408947
"631","WT",32.9,1426,1,0.91718300329019,0.00705198741675411,0.904593234819068,0.929947991146176
"632","WT",32.98,1425,1,0.916539366094899,0.00708684214388764,0.903896681632984,0.929358882128
"633","WT",33,1422,0,0.916539366094899,0.00708684214388764,0.903896681632984,0.929358882128
"634","WT",33.02,1420,0,0.916539366094899,0.00708684214388764,0.903896681632984,0.929358882128
"635","WT",33.05,1419,0,0.916539366094899,0.00708684214388764,0.903896681632984,0.929358882128
"636","WT",33.08,1418,0,0.916539366094899,0.00708684214388764,0.903896681632984,0.929358882128
"637","WT",33.15,1417,1,0.915892549322778,0.00712191819605796,0.903196692090348,0.928766866897543
"638","WT",33.2,1415,0,0.915892549322778,0.00712191819605796,0.903196692090348,0.928766866897543
"639","WT",33.28,1414,0,0.915892549322778,0.00712191819605796,0.903196692090348,0.928766866897543
"640","WT",33.3,1413,1,0.91524435926664,0.00715701982193039,0.902495395127044,0.928173419712003
