,0,0
989,TGFBR2,10.413642
990,POLR2F,10.69826
991,ATL2,10.750404
992,CENPA,14.795984
993,STARD3,15.495278
994,GYPC,20.774889
995,CCNB2,26.60689
996,SLC44A4,32.20418
997,NCF4,43.04381
998,MAD2L1,62.605827
999,DSC2,100.0
